,date,category,value,label
599,2018-01-17,Residential Building Request,3,0
600,2018-01-17,SFHA Requests,7,0
601,2018-01-17,Sewer Issues,36,0
602,2018-01-17,Sidewalk or Curb,13,0
603,2018-01-17,Sign Repair,29,0
604,2018-01-17,Street Defects,27,0
605,2018-01-17,Street and Sidewalk Cleaning,566,0
606,2018-01-17,Streetlights,24,0
607,2018-01-17,Temporary Sign Request,41,0
608,2018-01-17,Tree Maintenance,34,0
609,2018-01-18,311 External Request,1,0
610,2018-01-18,Abandoned Vehicle,87,0
611,2018-01-18,Blocked Street or SideWalk,29,0
612,2018-01-18,Color Curb,2,0
613,2018-01-18,Damaged Property,28,0
614,2018-01-18,Encampments,124,0
615,2018-01-18,General Request - ANIMAL CARE CONTROL,3,0
616,2018-01-18,General Request - ASSESSOR RECORDER,2,0
617,2018-01-18,General Request - BUILDING INSPECTION,2,0
618,2018-01-18,General Request - CITY HALL,1,0
619,2018-01-18,General Request - COUNTY CLERK,8,0
620,2018-01-18,General Request - DPH,7,0
621,2018-01-18,General Request - MTA,20,0
622,2018-01-18,General Request - PLANNING,2,0
623,2018-01-18,General Request - PUBLIC WORKS,28,0
624,2018-01-18,General Request - PUC,3,0
625,2018-01-18,General Request - RENT BOARD,1,0
626,2018-01-18,General Request - SHERIFF,1,0
627,2018-01-18,General Request - TT COLLECTOR,1,0
628,2018-01-18,Graffiti,225,0
629,2018-01-18,Homeless Concerns,80,0
630,2018-01-18,Illegal Postings,38,0
631,2018-01-18,Litter Receptacles,19,0
632,2018-01-18,MUNI Feedback,54,0
633,2018-01-18,Noise Report,7,0
634,2018-01-18,Rec and Park Requests,8,0
635,2018-01-18,Residential Building Request,9,0
636,2018-01-18,SFHA Requests,4,0
637,2018-01-18,Sewer Issues,29,0
638,2018-01-18,Sidewalk or Curb,13,0
639,2018-01-18,Sign Repair,14,0
640,2018-01-18,Street Defects,12,0
641,2018-01-18,Street and Sidewalk Cleaning,454,0
642,2018-01-18,Streetlights,23,0
643,2018-01-18,Temporary Sign Request,87,1
644,2018-01-18,Tree Maintenance,24,0
645,2018-01-19,311 External Request,3,0
646,2018-01-19,Abandoned Vehicle,78,0
647,2018-01-19,Blocked Street or SideWalk,9,0
648,2018-01-19,Color Curb,4,0
649,2018-01-19,Construction Zone Permits,12,0
650,2018-01-19,Damaged Property,28,0
651,2018-01-19,Encampments,153,0
652,2018-01-19,General Request - 311CUSTOMERSERVICECENTER,4,0
653,2018-01-19,General Request - ANIMAL CARE CONTROL,1,0
654,2018-01-19,General Request - ASSESSOR RECORDER,3,0
655,2018-01-19,General Request - BUILDING INSPECTION,4,0
656,2018-01-19,General Request - CITY HALL,1,0
657,2018-01-19,General Request - COUNTY CLERK,8,0
658,2018-01-19,General Request - DPH,9,0
659,2018-01-19,General Request - ENVIRONMENT,1,0
660,2018-01-19,General Request - HUMAN SERVICES AGENCY,3,0
661,2018-01-19,General Request - MTA,27,0
662,2018-01-19,General Request - PUBLIC WORKS,33,0
663,2018-01-19,General Request - PUC,9,0
664,2018-01-19,General Request - RPD,1,0
665,2018-01-19,General Request - TT COLLECTOR,4,0
666,2018-01-19,Graffiti,310,0
667,2018-01-19,Homeless Concerns,117,0
668,2018-01-19,Illegal Postings,28,0
669,2018-01-19,Litter Receptacles,22,0
670,2018-01-19,MUNI Feedback,54,0
671,2018-01-19,Noise Report,14,0
672,2018-01-19,Rec and Park Requests,7,0
673,2018-01-19,Residential Building Request,8,0
674,2018-01-19,SFHA Requests,6,0
675,2018-01-19,Sewer Issues,23,0
676,2018-01-19,Sidewalk or Curb,16,0
677,2018-01-19,Sign Repair,11,0
678,2018-01-19,Street Defects,16,0
679,2018-01-19,Street and Sidewalk Cleaning,467,0
680,2018-01-19,Streetlights,32,1
681,2018-01-19,Temporary Sign Request,74,1
682,2018-01-19,Tree Maintenance,32,0
683,2018-01-20,Abandoned Vehicle,58,0
684,2018-01-20,Blocked Street or SideWalk,20,0
685,2018-01-20,Catch Basin Maintenance,2,0
686,2018-01-20,Color Curb,3,0
687,2018-01-20,Damaged Property,31,0
688,2018-01-20,Encampments,129,0
689,2018-01-20,General Request - ANIMAL CARE CONTROL,7,0
690,2018-01-20,General Request - ASSESSOR RECORDER,1,0
691,2018-01-20,General Request - BOARD OF SUPERVISORS,1,0
692,2018-01-20,General Request - BUILDING INSPECTION,2,0
693,2018-01-20,General Request - COUNTY CLERK,2,0
694,2018-01-20,General Request - DPH,1,0
695,2018-01-20,General Request - MTA,6,0
696,2018-01-20,General Request - PUBLIC WORKS,17,0
697,2018-01-20,General Request - PUC,2,0
698,2018-01-20,General Request - RENT BOARD,1,0
699,2018-01-20,General Request - TT COLLECTOR,1,0
700,2018-01-20,Graffiti,234,0
701,2018-01-20,Homeless Concerns,88,0
702,2018-01-20,Illegal Postings,6,0
703,2018-01-20,Litter Receptacles,15,0
704,2018-01-20,MUNI Feedback,36,0
705,2018-01-20,Noise Report,19,0
706,2018-01-20,Rec and Park Requests,20,0
707,2018-01-20,Residential Building Request,3,0
708,2018-01-20,SFHA Requests,4,0
709,2018-01-20,Sewer Issues,18,0
710,2018-01-20,Sidewalk or Curb,13,0
711,2018-01-20,Sign Repair,12,0
712,2018-01-20,Street Defects,8,0
713,2018-01-20,Street and Sidewalk Cleaning,367,0
714,2018-01-20,Streetlights,15,0
715,2018-01-20,Temporary Sign Request,5,0
716,2018-01-20,Tree Maintenance,26,0
717,2018-01-21,311 External Request,3,0
718,2018-01-21,Abandoned Vehicle,72,0
719,2018-01-21,Blocked Street or SideWalk,7,0
720,2018-01-21,Color Curb,1,0
721,2018-01-21,Damaged Property,20,0
722,2018-01-21,Encampments,139,0
723,2018-01-21,General Request - ANIMAL CARE CONTROL,2,0
724,2018-01-21,General Request - ASSESSOR RECORDER,1,0
725,2018-01-21,General Request - COUNTY CLERK,3,0
726,2018-01-21,General Request - DPH,4,0
727,2018-01-21,General Request - MONS,1,0
728,2018-01-21,General Request - MTA,10,0
729,2018-01-21,General Request - PUBLIC WORKS,19,0
730,2018-01-21,General Request - PUC,6,0
731,2018-01-21,Graffiti,142,0
732,2018-01-21,Homeless Concerns,77,0
733,2018-01-21,Illegal Postings,4,0
734,2018-01-21,Litter Receptacles,11,0
735,2018-01-21,MUNI Feedback,24,0
736,2018-01-21,Noise Report,11,0
737,2018-01-21,Rec and Park Requests,40,1
738,2018-01-21,Residential Building Request,2,0
739,2018-01-21,SFHA Requests,10,0
740,2018-01-21,Sewer Issues,18,0
741,2018-01-21,Sidewalk or Curb,6,0
742,2018-01-21,Sign Repair,7,0
743,2018-01-21,Street Defects,12,0
744,2018-01-21,Street and Sidewalk Cleaning,391,0
745,2018-01-21,Streetlights,21,0
746,2018-01-21,Temporary Sign Request,4,0
747,2018-01-21,Tree Maintenance,8,0
748,2018-01-22,311 External Request,2,0
749,2018-01-22,Abandoned Vehicle,99,0
750,2018-01-22,Blocked Street or SideWalk,13,0
751,2018-01-22,Catch Basin Maintenance,2,0
752,2018-01-22,Color Curb,4,0
753,2018-01-22,Construction Zone Permits,3,0
754,2018-01-22,DPW Volunteer Programs,1,0
755,2018-01-22,Damaged Property,38,0
756,2018-01-22,Encampments,115,0
757,2018-01-22,General Request - 311CUSTOMERSERVICECENTER,2,0
758,2018-01-22,General Request - BUILDING INSPECTION,2,0
759,2018-01-22,General Request - COUNTY CLERK,12,0
760,2018-01-22,General Request - DPH,5,0
761,2018-01-22,General Request - DTIS,1,0
762,2018-01-22,General Request - FILM COMMISSION,1,0
763,2018-01-22,General Request - MTA,19,0
764,2018-01-22,General Request - PLANNING,1,0
765,2018-01-22,General Request - PUBLIC WORKS,29,0
766,2018-01-22,General Request - PUC,14,0
767,2018-01-22,General Request - TT COLLECTOR,2,0
768,2018-01-22,Graffiti,503,1
769,2018-01-22,Homeless Concerns,107,0
770,2018-01-22,Illegal Postings,9,0
771,2018-01-22,Litter Receptacles,22,0
772,2018-01-22,MUNI Feedback,69,0
773,2018-01-22,Noise Report,17,0
774,2018-01-22,Rec and Park Requests,19,0
775,2018-01-22,Residential Building Request,9,0
776,2018-01-22,SFHA Requests,5,0
777,2018-01-22,Sewer Issues,47,0
778,2018-01-22,Sidewalk or Curb,39,1
779,2018-01-22,Sign Repair,36,0
780,2018-01-22,Street Defects,20,0
781,2018-01-22,Street and Sidewalk Cleaning,533,0
782,2018-01-22,Streetlights,21,0
783,2018-01-22,Temporary Sign Request,48,0
784,2018-01-22,Tree Maintenance,26,0
785,2018-01-23,311 External Request,1,0
786,2018-01-23,Abandoned Vehicle,97,0
787,2018-01-23,Blocked Street or SideWalk,12,0
788,2018-01-23,Color Curb,6,0
789,2018-01-23,Construction Zone Permits,9,0
790,2018-01-23,Damaged Property,32,0
791,2018-01-23,Encampments,147,0
792,2018-01-23,General Request -,1,0
793,2018-01-23,General Request - ANIMAL CARE CONTROL,2,0
794,2018-01-23,General Request - ASSESSOR RECORDER,1,0
795,2018-01-23,General Request - BUILDING INSPECTION,5,0
796,2018-01-23,General Request - COUNTY CLERK,17,0
797,2018-01-23,General Request - DISTRICT ATTORNEY,1,0
798,2018-01-23,General Request - DPH,7,0
799,2018-01-23,General Request - MTA,28,0
800,2018-01-23,General Request - PORT AUTHORITY,1,0
801,2018-01-23,General Request - PUBLIC WORKS,37,0
802,2018-01-23,General Request - PUC,7,0
803,2018-01-23,General Request - SMALL BUSINESS,1,0
804,2018-01-23,General Request - TT COLLECTOR,4,0
805,2018-01-23,Graffiti,284,0
806,2018-01-23,Homeless Concerns,122,0
807,2018-01-23,Illegal Postings,95,1
808,2018-01-23,Litter Receptacles,18,0
809,2018-01-23,MUNI Feedback,62,0
810,2018-01-23,Noise Report,24,0
811,2018-01-23,Rec and Park Requests,22,0
812,2018-01-23,Residential Building Request,3,0
813,2018-01-23,SFHA Requests,6,0
814,2018-01-23,Sewer Issues,27,0
815,2018-01-23,Sidewalk or Curb,22,0
816,2018-01-23,Sign Repair,29,0
817,2018-01-23,Street Defects,26,0
818,2018-01-23,Street and Sidewalk Cleaning,587,0
819,2018-01-23,Streetlights,32,1
820,2018-01-23,Temporary Sign Request,40,0
821,2018-01-23,Tree Maintenance,28,0
822,2018-01-24,311 External Request,3,0
823,2018-01-24,Abandoned Vehicle,80,0
824,2018-01-24,Blocked Street or SideWalk,19,0
825,2018-01-24,Catch Basin Maintenance,4,0
826,2018-01-24,Color Curb,1,0
827,2018-01-24,Construction Zone Permits,1,0
828,2018-01-24,DPW Volunteer Programs,1,0
829,2018-01-24,Damaged Property,34,0
830,2018-01-24,Encampments,151,0
831,2018-01-24,General Request - 311CUSTOMERSERVICECENTER,3,0
832,2018-01-24,General Request - ANIMAL CARE CONTROL,2,0
833,2018-01-24,General Request - ASSESSOR RECORDER,2,0
834,2018-01-24,General Request - BUILDING INSPECTION,8,0
835,2018-01-24,General Request - COUNTY CLERK,12,0
836,2018-01-24,General Request - DPH,4,0
837,2018-01-24,General Request - FILM COMMISSION,2,0
838,2018-01-24,General Request - MTA,21,0
839,2018-01-24,General Request - PLANNING,1,0
840,2018-01-24,General Request - PORT AUTHORITY,1,0
841,2018-01-24,General Request - PUBLIC WORKS,34,0
842,2018-01-24,General Request - PUC,9,0
843,2018-01-24,General Request - TT COLLECTOR,1,0
844,2018-01-24,Graffiti,234,0
845,2018-01-24,Homeless Concerns,117,0
846,2018-01-24,Illegal Postings,22,0
847,2018-01-24,Litter Receptacles,19,0
848,2018-01-24,MUNI Feedback,79,0
849,2018-01-24,Noise Report,9,0
850,2018-01-24,Rec and Park Requests,15,0
851,2018-01-24,Residential Building Request,5,0
852,2018-01-24,SFHA Requests,4,0
853,2018-01-24,Sewer Issues,35,0
854,2018-01-24,Sidewalk or Curb,15,0
855,2018-01-24,Sign Repair,13,0
856,2018-01-24,Street Defects,26,0
857,2018-01-24,Street and Sidewalk Cleaning,480,0
858,2018-01-24,Streetlights,24,0
859,2018-01-24,Temporary Sign Request,41,0
860,2018-01-24,Tree Maintenance,26,0
861,2018-01-25,311 External Request,6,0
862,2018-01-25,Abandoned Vehicle,77,0
863,2018-01-25,Blocked Street or SideWalk,18,0
864,2018-01-25,Catch Basin Maintenance,3,0
865,2018-01-25,Color Curb,3,0
866,2018-01-25,DPW Volunteer Programs,1,0
867,2018-01-25,Damaged Property,33,0
868,2018-01-25,Encampments,128,0
869,2018-01-25,General Request - 311CUSTOMERSERVICECENTER,2,0
870,2018-01-25,General Request - ANIMAL CARE CONTROL,2,0
871,2018-01-25,General Request - BUILDING INSPECTION,5,0
872,2018-01-25,General Request - COUNTY CLERK,14,0
873,2018-01-25,General Request - DPH,4,0
874,2018-01-25,General Request - DTIS,1,0
875,2018-01-25,General Request - ENTERTAINMENT COMMISSION,1,0
876,2018-01-25,General Request - LABOR STANDARDS ENFORCEMENT,1,0
877,2018-01-25,General Request - MTA,20,0
878,2018-01-25,General Request - PLANNING,1,0
879,2018-01-25,General Request - PUBLIC WORKS,36,0
880,2018-01-25,General Request - PUC,10,0
881,2018-01-25,General Request - RPD,1,0
882,2018-01-25,General Request - TT COLLECTOR,2,0
883,2018-01-25,Graffiti,223,0
884,2018-01-25,Homeless Concerns,130,0
885,2018-01-25,Illegal Postings,26,0
886,2018-01-25,Litter Receptacles,26,0
887,2018-01-25,MUNI Feedback,68,0
888,2018-01-25,Noise Report,14,0
889,2018-01-25,Rec and Park Requests,27,0
890,2018-01-25,Residential Building Request,13,0
891,2018-01-25,SFHA Requests,5,0
892,2018-01-25,Sewer Issues,35,0
893,2018-01-25,Sidewalk or Curb,12,0
894,2018-01-25,Sign Repair,26,0
895,2018-01-25,Street Defects,20,0
896,2018-01-25,Street and Sidewalk Cleaning,428,0
897,2018-01-25,Streetlights,30,1
898,2018-01-25,Temporary Sign Request,34,0
899,2018-01-25,Tree Maintenance,32,0
900,2018-01-26,311 External Request,1,0
901,2018-01-26,Abandoned Vehicle,79,0
902,2018-01-26,Blocked Street or SideWalk,16,0
903,2018-01-26,Color Curb,6,0
904,2018-01-26,Construction Zone Permits,2,0
905,2018-01-26,DPW Volunteer Programs,1,0
906,2018-01-26,Damaged Property,45,0
907,2018-01-26,Encampments,125,0
908,2018-01-26,General Request - 311CUSTOMERSERVICECENTER,3,0
909,2018-01-26,General Request - ASSESSOR RECORDER,1,0
910,2018-01-26,General Request - BUILDING INSPECTION,2,0
911,2018-01-26,General Request - CENTRAL SHOPS,1,0
912,2018-01-26,General Request - COUNTY CLERK,4,0
913,2018-01-26,General Request - DPH,3,0
914,2018-01-26,General Request - DTIS,2,0
915,2018-01-26,General Request - MTA,28,0
916,2018-01-26,General Request - PUBLIC WORKS,28,0
917,2018-01-26,General Request - PUC,4,0
918,2018-01-26,General Request - RPD,1,0
919,2018-01-26,General Request - TT COLLECTOR,1,0
920,2018-01-26,Graffiti,176,0
921,2018-01-26,Homeless Concerns,121,0
922,2018-01-26,Illegal Postings,21,0
923,2018-01-26,Litter Receptacles,18,0
924,2018-01-26,MUNI Feedback,72,0
925,2018-01-26,Noise Report,16,0
926,2018-01-26,Rec and Park Requests,15,0
927,2018-01-26,Residential Building Request,4,0
928,2018-01-26,SFHA Requests,5,0
929,2018-01-26,Sewer Issues,16,0
930,2018-01-26,Sidewalk or Curb,23,0
931,2018-01-26,Sign Repair,16,0
932,2018-01-26,Street Defects,15,0
933,2018-01-26,Street and Sidewalk Cleaning,450,0
934,2018-01-26,Streetlights,26,0
935,2018-01-26,Temporary Sign Request,22,0
936,2018-01-26,Tree Maintenance,25,0
937,2018-01-27,Abandoned Vehicle,54,0
938,2018-01-27,Blocked Street or SideWalk,18,0
939,2018-01-27,Catch Basin Maintenance,2,0
940,2018-01-27,Color Curb,4,0
941,2018-01-27,Construction Zone Permits,3,0
942,2018-01-27,Damaged Property,27,0
943,2018-01-27,Encampments,99,0
944,2018-01-27,General Request - 311CUSTOMERSERVICECENTER,1,0
945,2018-01-27,General Request - ANIMAL CARE CONTROL,3,0
946,2018-01-27,General Request - BUILDING INSPECTION,1,0
947,2018-01-27,General Request - COUNTY CLERK,3,0
948,2018-01-27,General Request - DPH,2,0
949,2018-01-27,General Request - DTIS,1,0
950,2018-01-27,General Request - MTA,11,0
951,2018-01-27,General Request - PLANNING,1,0
952,2018-01-27,General Request - PUBLIC WORKS,13,0
953,2018-01-27,General Request - PUC,3,0
954,2018-01-27,General Request - TIDA,1,0
955,2018-01-27,General Request - TT COLLECTOR,2,0
956,2018-01-27,Graffiti,221,0
957,2018-01-27,Homeless Concerns,98,0
958,2018-01-27,Illegal Postings,16,0
959,2018-01-27,Litter Receptacles,10,0
960,2018-01-27,MUNI Feedback,37,0
961,2018-01-27,Noise Report,11,0
962,2018-01-27,Rec and Park Requests,35,0
963,2018-01-27,Residential Building Request,5,0
964,2018-01-27,SFHA Requests,5,0
965,2018-01-27,Sewer Issues,17,0
966,2018-01-27,Sidewalk or Curb,14,0
967,2018-01-27,Sign Repair,17,0
968,2018-01-27,Street Defects,12,0
969,2018-01-27,Street and Sidewalk Cleaning,377,0
970,2018-01-27,Streetlights,21,0
971,2018-01-27,Temporary Sign Request,4,0
972,2018-01-27,Tree Maintenance,26,0
973,2018-01-28,311 External Request,1,0
974,2018-01-28,Abandoned Vehicle,53,0
975,2018-01-28,Blocked Street or SideWalk,6,0
976,2018-01-28,Catch Basin Maintenance,3,0
977,2018-01-28,Color Curb,1,0
978,2018-01-28,Damaged Property,18,0
979,2018-01-28,Encampments,111,0
980,2018-01-28,General Request - ANIMAL CARE CONTROL,2,0
981,2018-01-28,General Request - COUNTY CLERK,5,0
982,2018-01-28,General Request - DPH,4,0
983,2018-01-28,General Request - MTA,5,0
984,2018-01-28,General Request - PUBLIC WORKS,17,0
985,2018-01-28,General Request - PUC,2,0
986,2018-01-28,General Request - RENT BOARD,1,0
987,2018-01-28,Graffiti,176,0
988,2018-01-28,Homeless Concerns,102,0
989,2018-01-28,Illegal Postings,4,0
990,2018-01-28,Litter Receptacles,22,0
991,2018-01-28,MUNI Feedback,36,0
992,2018-01-28,Noise Report,17,0
993,2018-01-28,Rec and Park Requests,26,0
994,2018-01-28,Residential Building Request,5,0
995,2018-01-28,SFHA Requests,5,0
996,2018-01-28,Sewer Issues,23,0
997,2018-01-28,Sidewalk or Curb,25,0
998,2018-01-28,Sign Repair,18,0
999,2018-01-28,Street Defects,25,0
1000,2018-01-28,Street and Sidewalk Cleaning,370,0
1001,2018-01-28,Streetlights,12,0
1002,2018-01-28,Temporary Sign Request,15,0
1003,2018-01-28,Tree Maintenance,17,0
1004,2018-01-29,Abandoned Vehicle,131,0
1005,2018-01-29,Blocked Street or SideWalk,4,0
1006,2018-01-29,Catch Basin Maintenance,2,0
1007,2018-01-29,Color Curb,9,0
1008,2018-01-29,Construction Zone Permits,8,0
1009,2018-01-29,DPW Volunteer Programs,1,0
1010,2018-01-29,Damaged Property,39,0
1011,2018-01-29,Encampments,165,0
1012,2018-01-29,General Request - 311CUSTOMERSERVICECENTER,5,0
1013,2018-01-29,General Request - ASSESSOR RECORDER,4,0
1014,2018-01-29,General Request - BUILDING INSPECTION,5,0
1015,2018-01-29,General Request - CHILDSUPPORTSERVICES,2,0
1016,2018-01-29,General Request - COUNTY CLERK,17,0
1017,2018-01-29,General Request - DPH,8,0
1018,2018-01-29,General Request - MONS,1,0
1019,2018-01-29,General Request - MTA,15,0
1020,2018-01-29,General Request - PUBLIC WORKS,21,0
1021,2018-01-29,General Request - PUC,5,0
1022,2018-01-29,General Request - RPD,2,0
1023,2018-01-29,General Request - TT COLLECTOR,4,0
1024,2018-01-29,Graffiti,300,0
1025,2018-01-29,Homeless Concerns,148,0
1026,2018-01-29,Illegal Postings,5,0
1027,2018-01-29,Litter Receptacles,22,0
1028,2018-01-29,MUNI Feedback,59,0
1029,2018-01-29,Noise Report,19,0
1030,2018-01-29,Rec and Park Requests,16,0
1031,2018-01-29,Residential Building Request,12,0
1032,2018-01-29,SFHA Requests,4,0
1033,2018-01-29,Sewer Issues,32,0
1034,2018-01-29,Sidewalk or Curb,18,0
1035,2018-01-29,Sign Repair,15,0
1036,2018-01-29,Street Defects,25,0
1037,2018-01-29,Street and Sidewalk Cleaning,636,0
1038,2018-01-29,Streetlights,22,0
1039,2018-01-29,Temporary Sign Request,41,0
1040,2018-01-29,Tree Maintenance,27,0
1041,2018-01-30,311 External Request,3,0
1042,2018-01-30,Abandoned Vehicle,137,0
1043,2018-01-30,Blocked Street or SideWalk,9,0
1044,2018-01-30,Catch Basin Maintenance,1,0
1045,2018-01-30,Color Curb,6,0
1046,2018-01-30,Construction Zone Permits,4,0
1047,2018-01-30,DPW Volunteer Programs,2,0
1048,2018-01-30,Damaged Property,34,0
1049,2018-01-30,Encampments,124,0
1050,2018-01-30,General Request - 311CUSTOMERSERVICECENTER,3,0
1051,2018-01-30,General Request - ANIMAL CARE CONTROL,1,0
1052,2018-01-30,General Request - ASSESSOR RECORDER,2,0
1053,2018-01-30,General Request - BUILDING INSPECTION,6,0
1054,2018-01-30,General Request - CITYADMINISTRATOR GSA,1,0
1055,2018-01-30,General Request - COUNTY CLERK,15,0
1056,2018-01-30,General Request - DPH,12,0
1057,2018-01-30,General Request - LIBRARY PUBLIC,1,0
1058,2018-01-30,General Request - MTA,22,0
1059,2018-01-30,General Request - PUBLIC WORKS,28,0
1060,2018-01-30,General Request - PUC,5,0
1061,2018-01-30,General Request - TT COLLECTOR,2,0
1062,2018-01-30,Graffiti,142,0
1063,2018-01-30,Homeless Concerns,125,0
1064,2018-01-30,Illegal Postings,5,0
1065,2018-01-30,Litter Receptacles,18,0
1066,2018-01-30,MUNI Feedback,70,0
1067,2018-01-30,Noise Report,14,0
1068,2018-01-30,Rec and Park Requests,11,0
1069,2018-01-30,Residential Building Request,7,0
1070,2018-01-30,SFHA Requests,6,0
1071,2018-01-30,Sewer Issues,24,0
1072,2018-01-30,Sidewalk or Curb,21,0
1073,2018-01-30,Sign Repair,13,0
1074,2018-01-30,Street Defects,28,0
1075,2018-01-30,Street and Sidewalk Cleaning,621,0
1076,2018-01-30,Streetlights,32,1
1077,2018-01-30,Temporary Sign Request,32,0
1078,2018-01-30,Tree Maintenance,18,0
1079,2018-01-31,311 External Request,3,0
1080,2018-01-31,Abandoned Vehicle,119,0
1081,2018-01-31,Blocked Street or SideWalk,22,0
