date,category,value,label
2018-01-07,General Request - LIBRARY PUBLIC,0.0,0
2018-01-07,General Request - MEDICAL EXAMINER,0.0,0
2018-01-07,General Request - MOCD,0.0,0
2018-01-07,General Request - MOCJ,0.0,0
2018-01-07,General Request - MOD,0.0,0
2018-01-07,General Request - MOH,0.0,0
2018-01-07,General Request - MONS,0.0,0
2018-01-07,General Request - MTA,7.0,0
2018-01-07,General Request - OCC,0.0,0
2018-01-07,General Request - PLANNING,0.0,0
2018-01-07,General Request - PORT AUTHORITY,0.0,0
2018-01-07,General Request - PUBLIC WORKS,13.0,0
2018-01-07,General Request - PUC,2.0,0
2018-01-07,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-01-07,General Request - RENT BOARD,0.0,0
2018-01-07,General Request - RPD,0.0,0
2018-01-07,General Request - SFPD,0.0,0
2018-01-07,General Request - SHERIFF,0.0,0
2018-01-07,General Request - SHORT TERM RENTALS,0.0,0
2018-01-07,General Request - SMALL BUSINESS,0.0,0
2018-01-07,General Request - TIDA,0.0,0
2018-01-07,General Request - TT COLLECTOR,0.0,0
2018-01-07,Graffiti,236.0,0
2018-01-07,Homeless Concerns,118.0,0
2018-01-07,Illegal Postings,1.0,0
2018-01-07,Litter Receptacles,15.0,0
2018-01-07,MUNI Feedback,26.0,0
2018-01-07,Noise Report,8.0,0
2018-01-07,Rec and Park Requests,19.0,0
2018-01-07,Residential Building Request,2.0,0
2018-01-07,SFHA Requests,7.0,0
2018-01-07,Sewer Issues,19.0,0
2018-01-07,Sidewalk or Curb,34.0,1
2018-01-07,Sign Repair,8.0,0
2018-01-07,Street Defects,15.0,0
2018-01-07,Street and Sidewalk Cleaning,534.0,0
2018-01-07,Streetlights,13.0,0
2018-01-07,Temporary Sign Request,8.0,0
2018-01-07,Tree Maintenance,13.0,0
2018-01-08,311 External Request,1.0,0
2018-01-08,Abandoned Vehicle,47.0,0
2018-01-08,Blocked Street or SideWalk,18.0,0
2018-01-08,Catch Basin Maintenance,19.0,1
2018-01-08,Color Curb,5.0,0
2018-01-08,Construction Zone Permits,7.0,0
2018-01-08,DPW Volunteer Programs,0.0,0
2018-01-08,Damaged Property,30.0,0
2018-01-08,Encampments,144.0,0
2018-01-08,Entertainment Commission,0.0,0
2018-01-08,General Request -,0.0,0
2018-01-08,General Request - 311CUSTOMERSERVICECENTER,3.0,0
2018-01-08,General Request - ADULT PROBATION,0.0,0
2018-01-08,General Request - AGING ADULT SERVICES,0.0,0
2018-01-08,General Request - AIRPORT SFO,0.0,0
2018-01-08,General Request - ANIMAL CARE CONTROL,2.0,0
2018-01-08,General Request - ART COMMISSION,0.0,0
2018-01-08,General Request - ASSESSOR RECORDER,1.0,0
2018-01-08,General Request - BOARD OF SUPERVISORS,0.0,0
2018-01-08,General Request - BUILDING INSPECTION,6.0,0
2018-01-08,General Request - CENTRAL SHOPS,0.0,0
2018-01-08,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-01-08,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-01-08,General Request - CITY ATTORNEY,0.0,0
2018-01-08,General Request - CITY HALL,0.0,0
2018-01-08,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-01-08,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-01-08,General Request - CONTROLLER,0.0,0
2018-01-08,General Request - COUNTY CLERK,16.0,0
2018-01-08,General Request - DISTRICT ATTORNEY,0.0,0
2018-01-08,General Request - DPH,5.0,0
2018-01-08,General Request - DTIS,0.0,0
2018-01-08,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-01-08,General Request - ELECTIONS,0.0,0
2018-01-08,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-01-08,General Request - ENVIRONMENT,0.0,0
2018-01-08,General Request - ETHICS COMMISSION,0.0,0
2018-01-08,General Request - FILM COMMISSION,0.0,0
2018-01-08,General Request - FIRE DEPARTMENT,0.0,0
2018-01-08,General Request - HSH,0.0,0
2018-01-08,General Request - HUMAN RESOURCES,0.0,0
2018-01-08,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-01-08,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-01-08,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-01-08,General Request - LIBRARY PUBLIC,1.0,0
2018-01-08,General Request - MEDICAL EXAMINER,0.0,0
2018-01-08,General Request - MOCD,0.0,0
2018-01-08,General Request - MOCJ,0.0,0
2018-01-08,General Request - MOD,0.0,0
2018-01-08,General Request - MOH,0.0,0
2018-01-08,General Request - MONS,0.0,0
2018-01-08,General Request - MTA,18.0,0
2018-01-08,General Request - OCC,0.0,0
2018-01-08,General Request - PLANNING,0.0,0
2018-01-08,General Request - PORT AUTHORITY,0.0,0
2018-01-08,General Request - PUBLIC WORKS,14.0,0
2018-01-08,General Request - PUC,38.0,1
2018-01-08,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-01-08,General Request - RENT BOARD,1.0,0
2018-01-08,General Request - RPD,0.0,0
2018-01-08,General Request - SFPD,0.0,0
2018-01-08,General Request - SHERIFF,0.0,0
2018-01-08,General Request - SHORT TERM RENTALS,0.0,0
2018-01-08,General Request - SMALL BUSINESS,0.0,0
2018-01-08,General Request - TIDA,0.0,0
2018-01-08,General Request - TT COLLECTOR,3.0,0
2018-01-08,Graffiti,132.0,0
2018-01-08,Homeless Concerns,102.0,0
2018-01-08,Illegal Postings,17.0,0
2018-01-08,Litter Receptacles,10.0,0
2018-01-08,MUNI Feedback,62.0,0
2018-01-08,Noise Report,10.0,0
2018-01-08,Rec and Park Requests,9.0,0
2018-01-08,Residential Building Request,4.0,0
2018-01-08,SFHA Requests,6.0,0
2018-01-08,Sewer Issues,168.0,1
2018-01-08,Sidewalk or Curb,4.0,0
2018-01-08,Sign Repair,6.0,0
2018-01-08,Street Defects,45.0,0
2018-01-08,Street and Sidewalk Cleaning,480.0,0
2018-01-08,Streetlights,19.0,0
2018-01-08,Temporary Sign Request,8.0,0
2018-01-08,Tree Maintenance,24.0,0
2018-01-09,311 External Request,2.0,0
2018-01-09,Abandoned Vehicle,84.0,0
2018-01-09,Blocked Street or SideWalk,25.0,0
2018-01-09,Catch Basin Maintenance,1.0,0
2018-01-09,Color Curb,1.0,0
2018-01-09,Construction Zone Permits,1.0,0
2018-01-09,DPW Volunteer Programs,0.0,0
2018-01-09,Damaged Property,42.0,0
2018-01-09,Encampments,203.0,0
2018-01-09,Entertainment Commission,0.0,0
2018-01-09,General Request -,0.0,0
2018-01-09,General Request - 311CUSTOMERSERVICECENTER,4.0,0
2018-01-09,General Request - ADULT PROBATION,0.0,0
2018-01-09,General Request - AGING ADULT SERVICES,0.0,0
2018-01-09,General Request - AIRPORT SFO,0.0,0
2018-01-09,General Request - ANIMAL CARE CONTROL,2.0,0
2018-01-09,General Request - ART COMMISSION,0.0,0
2018-01-09,General Request - ASSESSOR RECORDER,1.0,0
2018-01-09,General Request - BOARD OF SUPERVISORS,0.0,0
2018-01-09,General Request - BUILDING INSPECTION,2.0,0
2018-01-09,General Request - CENTRAL SHOPS,0.0,0
2018-01-09,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-01-09,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-01-09,General Request - CITY ATTORNEY,0.0,0
2018-01-09,General Request - CITY HALL,0.0,0
2018-01-09,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-01-09,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-01-09,General Request - CONTROLLER,0.0,0
2018-01-09,General Request - COUNTY CLERK,14.0,0
2018-01-09,General Request - DISTRICT ATTORNEY,1.0,0
2018-01-09,General Request - DPH,5.0,0
2018-01-09,General Request - DTIS,1.0,0
2018-01-09,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-01-09,General Request - ELECTIONS,0.0,0
2018-01-09,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-01-09,General Request - ENVIRONMENT,0.0,0
2018-01-09,General Request - ETHICS COMMISSION,0.0,0
2018-01-09,General Request - FILM COMMISSION,0.0,0
2018-01-09,General Request - FIRE DEPARTMENT,1.0,0
2018-01-09,General Request - HSH,0.0,0
2018-01-09,General Request - HUMAN RESOURCES,0.0,0
2018-01-09,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-01-09,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-01-09,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-01-09,General Request - LIBRARY PUBLIC,0.0,0
2018-01-09,General Request - MEDICAL EXAMINER,0.0,0
2018-01-09,General Request - MOCD,0.0,0
2018-01-09,General Request - MOCJ,0.0,0
2018-01-09,General Request - MOD,0.0,0
2018-01-09,General Request - MOH,0.0,0
2018-01-09,General Request - MONS,0.0,0
2018-01-09,General Request - MTA,28.0,0
2018-01-09,General Request - OCC,0.0,0
2018-01-09,General Request - PLANNING,1.0,0
2018-01-09,General Request - PORT AUTHORITY,0.0,0
2018-01-09,General Request - PUBLIC WORKS,33.0,0
2018-01-09,General Request - PUC,14.0,0
2018-01-09,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-01-09,General Request - RENT BOARD,0.0,0
2018-01-09,General Request - RPD,0.0,0
2018-01-09,General Request - SFPD,0.0,0
2018-01-09,General Request - SHERIFF,0.0,0
2018-01-09,General Request - SHORT TERM RENTALS,0.0,0
2018-01-09,General Request - SMALL BUSINESS,0.0,0
2018-01-09,General Request - TIDA,0.0,0
2018-01-09,General Request - TT COLLECTOR,5.0,0
2018-01-09,Graffiti,350.0,0
2018-01-09,Homeless Concerns,152.0,0
2018-01-09,Illegal Postings,15.0,0
2018-01-09,Litter Receptacles,20.0,0
2018-01-09,MUNI Feedback,65.0,0
2018-01-09,Noise Report,21.0,0
2018-01-09,Rec and Park Requests,13.0,0
2018-01-09,Residential Building Request,2.0,0
2018-01-09,SFHA Requests,8.0,0
2018-01-09,Sewer Issues,44.0,0
2018-01-09,Sidewalk or Curb,22.0,0
2018-01-09,Sign Repair,15.0,0
2018-01-09,Street Defects,35.0,0
2018-01-09,Street and Sidewalk Cleaning,724.0,0
2018-01-09,Streetlights,24.0,0
2018-01-09,Temporary Sign Request,62.0,1
2018-01-09,Tree Maintenance,51.0,1
2018-01-10,311 External Request,2.0,0
2018-01-10,Abandoned Vehicle,98.0,0
2018-01-10,Blocked Street or SideWalk,20.0,0
2018-01-10,Catch Basin Maintenance,3.0,0
2018-01-10,Color Curb,7.0,0
2018-01-10,Construction Zone Permits,10.0,0
2018-01-10,DPW Volunteer Programs,0.0,0
2018-01-10,Damaged Property,39.0,0
2018-01-10,Encampments,186.0,0
2018-01-10,Entertainment Commission,0.0,0
2018-01-10,General Request -,0.0,0
2018-01-10,General Request - 311CUSTOMERSERVICECENTER,2.0,0
2018-01-10,General Request - ADULT PROBATION,0.0,0
2018-01-10,General Request - AGING ADULT SERVICES,0.0,0
2018-01-10,General Request - AIRPORT SFO,0.0,0
2018-01-10,General Request - ANIMAL CARE CONTROL,2.0,0
2018-01-10,General Request - ART COMMISSION,0.0,0
2018-01-10,General Request - ASSESSOR RECORDER,2.0,0
2018-01-10,General Request - BOARD OF SUPERVISORS,0.0,0
2018-01-10,General Request - BUILDING INSPECTION,6.0,0
2018-01-10,General Request - CENTRAL SHOPS,0.0,0
2018-01-10,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-01-10,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-01-10,General Request - CITY ATTORNEY,0.0,0
2018-01-10,General Request - CITY HALL,0.0,0
2018-01-10,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-01-10,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-01-10,General Request - CONTROLLER,0.0,0
2018-01-10,General Request - COUNTY CLERK,6.0,0
2018-01-10,General Request - DISTRICT ATTORNEY,0.0,0
2018-01-10,General Request - DPH,6.0,0
2018-01-10,General Request - DTIS,0.0,0
2018-01-10,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-01-10,General Request - ELECTIONS,0.0,0
2018-01-10,General Request - ENTERTAINMENT COMMISSION,1.0,0
2018-01-10,General Request - ENVIRONMENT,0.0,0
2018-01-10,General Request - ETHICS COMMISSION,0.0,0
2018-01-10,General Request - FILM COMMISSION,0.0,0
2018-01-10,General Request - FIRE DEPARTMENT,0.0,0
2018-01-10,General Request - HSH,0.0,0
2018-01-10,General Request - HUMAN RESOURCES,0.0,0
2018-01-10,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-01-10,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-01-10,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-01-10,General Request - LIBRARY PUBLIC,0.0,0
2018-01-10,General Request - MEDICAL EXAMINER,0.0,0
2018-01-10,General Request - MOCD,0.0,0
2018-01-10,General Request - MOCJ,0.0,0
2018-01-10,General Request - MOD,0.0,0
2018-01-10,General Request - MOH,0.0,0
2018-01-10,General Request - MONS,0.0,0
2018-01-10,General Request - MTA,20.0,0
2018-01-10,General Request - OCC,0.0,0
2018-01-10,General Request - PLANNING,0.0,0
2018-01-10,General Request - PORT AUTHORITY,0.0,0
2018-01-10,General Request - PUBLIC WORKS,26.0,0
2018-01-10,General Request - PUC,4.0,0
2018-01-10,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-01-10,General Request - RENT BOARD,0.0,0
2018-01-10,General Request - RPD,0.0,0
2018-01-10,General Request - SFPD,0.0,0
2018-01-10,General Request - SHERIFF,0.0,0
2018-01-10,General Request - SHORT TERM RENTALS,0.0,0
2018-01-10,General Request - SMALL BUSINESS,0.0,0
2018-01-10,General Request - TIDA,0.0,0
2018-01-10,General Request - TT COLLECTOR,7.0,0
2018-01-10,Graffiti,245.0,0
2018-01-10,Homeless Concerns,132.0,0
2018-01-10,Illegal Postings,24.0,0
2018-01-10,Litter Receptacles,10.0,0
2018-01-10,MUNI Feedback,60.0,0
2018-01-10,Noise Report,13.0,0
2018-01-10,Rec and Park Requests,9.0,0
2018-01-10,Residential Building Request,9.0,0
2018-01-10,SFHA Requests,1.0,0
2018-01-10,Sewer Issues,31.0,0
2018-01-10,Sidewalk or Curb,9.0,0
2018-01-10,Sign Repair,11.0,0
2018-01-10,Street Defects,27.0,0
2018-01-10,Street and Sidewalk Cleaning,709.0,0
2018-01-10,Streetlights,17.0,0
2018-01-10,Temporary Sign Request,28.0,0
2018-01-10,Tree Maintenance,22.0,0
2018-01-11,311 External Request,3.0,0
2018-01-11,Abandoned Vehicle,93.0,0
2018-01-11,Blocked Street or SideWalk,28.0,0
2018-01-11,Catch Basin Maintenance,2.0,0
2018-01-11,Color Curb,8.0,0
2018-01-11,Construction Zone Permits,0.0,0
2018-01-11,DPW Volunteer Programs,2.0,0
2018-01-11,Damaged Property,42.0,0
2018-01-11,Encampments,230.0,0
2018-01-11,Entertainment Commission,0.0,0
2018-01-11,General Request -,0.0,0
2018-01-11,General Request - 311CUSTOMERSERVICECENTER,1.0,0
2018-01-11,General Request - ADULT PROBATION,0.0,0
2018-01-11,General Request - AGING ADULT SERVICES,0.0,0
2018-01-11,General Request - AIRPORT SFO,0.0,0
2018-01-11,General Request - ANIMAL CARE CONTROL,5.0,0
2018-01-11,General Request - ART COMMISSION,0.0,0
2018-01-11,General Request - ASSESSOR RECORDER,2.0,0
2018-01-11,General Request - BOARD OF SUPERVISORS,0.0,0
2018-01-11,General Request - BUILDING INSPECTION,4.0,0
2018-01-11,General Request - CENTRAL SHOPS,0.0,0
2018-01-11,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-01-11,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-01-11,General Request - CITY ATTORNEY,0.0,0
2018-01-11,General Request - CITY HALL,0.0,0
2018-01-11,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-01-11,General Request - CONTRACT ADMINISTRATION,1.0,0
2018-01-11,General Request - CONTROLLER,0.0,0
2018-01-11,General Request - COUNTY CLERK,9.0,0
2018-01-11,General Request - DISTRICT ATTORNEY,0.0,0
2018-01-11,General Request - DPH,9.0,0
2018-01-11,General Request - DTIS,0.0,0
2018-01-11,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-01-11,General Request - ELECTIONS,0.0,0
2018-01-11,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-01-11,General Request - ENVIRONMENT,0.0,0
2018-01-11,General Request - ETHICS COMMISSION,0.0,0
2018-01-11,General Request - FILM COMMISSION,0.0,0
2018-01-11,General Request - FIRE DEPARTMENT,0.0,0
2018-01-11,General Request - HSH,0.0,0
2018-01-11,General Request - HUMAN RESOURCES,0.0,0
2018-01-11,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-01-11,General Request - HUMAN SERVICES AGENCY,1.0,0
2018-01-11,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-01-11,General Request - LIBRARY PUBLIC,0.0,0
2018-01-11,General Request - MEDICAL EXAMINER,0.0,0
2018-01-11,General Request - MOCD,0.0,0
2018-01-11,General Request - MOCJ,0.0,0
2018-01-11,General Request - MOD,0.0,0
2018-01-11,General Request - MOH,0.0,0
2018-01-11,General Request - MONS,0.0,0
2018-01-11,General Request - MTA,19.0,0
2018-01-11,General Request - OCC,0.0,0
2018-01-11,General Request - PLANNING,1.0,0
2018-01-11,General Request - PORT AUTHORITY,0.0,0
2018-01-11,General Request - PUBLIC WORKS,40.0,0
2018-01-11,General Request - PUC,12.0,0
2018-01-11,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-01-11,General Request - RENT BOARD,0.0,0
2018-01-11,General Request - RPD,1.0,0
2018-01-11,General Request - SFPD,0.0,0
2018-01-11,General Request - SHERIFF,0.0,0
2018-01-11,General Request - SHORT TERM RENTALS,0.0,0
2018-01-11,General Request - SMALL BUSINESS,0.0,0
2018-01-11,General Request - TIDA,0.0,0
2018-01-11,General Request - TT COLLECTOR,1.0,0
2018-01-11,Graffiti,198.0,0
2018-01-11,Homeless Concerns,152.0,0
2018-01-11,Illegal Postings,8.0,0
2018-01-11,Litter Receptacles,25.0,0
2018-01-11,MUNI Feedback,55.0,0
2018-01-11,Noise Report,16.0,0
2018-01-11,Rec and Park Requests,11.0,0
2018-01-11,Residential Building Request,8.0,0
2018-01-11,SFHA Requests,2.0,0
2018-01-11,Sewer Issues,19.0,0
2018-01-11,Sidewalk or Curb,11.0,0
2018-01-11,Sign Repair,17.0,0
2018-01-11,Street Defects,22.0,0
2018-01-11,Street and Sidewalk Cleaning,619.0,0
2018-01-11,Streetlights,23.0,0
2018-01-11,Temporary Sign Request,27.0,0
2018-01-11,Tree Maintenance,33.0,0
2018-01-12,311 External Request,3.0,0
2018-01-12,Abandoned Vehicle,81.0,0
2018-01-12,Blocked Street or SideWalk,26.0,0
2018-01-12,Catch Basin Maintenance,2.0,0
2018-01-12,Color Curb,5.0,0
2018-01-12,Construction Zone Permits,3.0,0
2018-01-12,DPW Volunteer Programs,0.0,0
2018-01-12,Damaged Property,32.0,0
2018-01-12,Encampments,159.0,0
2018-01-12,Entertainment Commission,0.0,0
2018-01-12,General Request -,0.0,0
2018-01-12,General Request - 311CUSTOMERSERVICECENTER,1.0,0
2018-01-12,General Request - ADULT PROBATION,0.0,0
2018-01-12,General Request - AGING ADULT SERVICES,0.0,0
2018-01-12,General Request - AIRPORT SFO,0.0,0
2018-01-12,General Request - ANIMAL CARE CONTROL,2.0,0
2018-01-12,General Request - ART COMMISSION,0.0,0
2018-01-12,General Request - ASSESSOR RECORDER,0.0,0
2018-01-12,General Request - BOARD OF SUPERVISORS,0.0,0
2018-01-12,General Request - BUILDING INSPECTION,5.0,0
2018-01-12,General Request - CENTRAL SHOPS,0.0,0
2018-01-12,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-01-12,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-01-12,General Request - CITY ATTORNEY,0.0,0
2018-01-12,General Request - CITY HALL,0.0,0
2018-01-12,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-01-12,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-01-12,General Request - CONTROLLER,0.0,0
2018-01-12,General Request - COUNTY CLERK,6.0,0
2018-01-12,General Request - DISTRICT ATTORNEY,1.0,0
2018-01-12,General Request - DPH,6.0,0
2018-01-12,General Request - DTIS,1.0,0
2018-01-12,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-01-12,General Request - ELECTIONS,0.0,0
2018-01-12,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-01-12,General Request - ENVIRONMENT,0.0,0
2018-01-12,General Request - ETHICS COMMISSION,0.0,0
2018-01-12,General Request - FILM COMMISSION,0.0,0
2018-01-12,General Request - FIRE DEPARTMENT,0.0,0
2018-01-12,General Request - HSH,0.0,0
2018-01-12,General Request - HUMAN RESOURCES,0.0,0
2018-01-12,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-01-12,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-01-12,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-01-12,General Request - LIBRARY PUBLIC,0.0,0
2018-01-12,General Request - MEDICAL EXAMINER,0.0,0
2018-01-12,General Request - MOCD,0.0,0
2018-01-12,General Request - MOCJ,0.0,0
2018-01-12,General Request - MOD,0.0,0
2018-01-12,General Request - MOH,0.0,0
2018-01-12,General Request - MONS,0.0,0
2018-01-12,General Request - MTA,22.0,0
2018-01-12,General Request - OCC,0.0,0
2018-01-12,General Request - PLANNING,0.0,0
2018-01-12,General Request - PORT AUTHORITY,1.0,0
2018-01-12,General Request - PUBLIC WORKS,46.0,0
2018-01-12,General Request - PUC,6.0,0
2018-01-12,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-01-12,General Request - RENT BOARD,0.0,0
2018-01-12,General Request - RPD,2.0,0
2018-01-12,General Request - SFPD,0.0,0
2018-01-12,General Request - SHERIFF,0.0,0
2018-01-12,General Request - SHORT TERM RENTALS,0.0,0
2018-01-12,General Request - SMALL BUSINESS,0.0,0
2018-01-12,General Request - TIDA,0.0,0
2018-01-12,General Request - TT COLLECTOR,2.0,0
2018-01-12,Graffiti,241.0,0
2018-01-12,Homeless Concerns,124.0,0
2018-01-12,Illegal Postings,11.0,0
2018-01-12,Litter Receptacles,23.0,0
2018-01-12,MUNI Feedback,53.0,0
2018-01-12,Noise Report,19.0,0
2018-01-12,Rec and Park Requests,15.0,0
2018-01-12,Residential Building Request,6.0,0
2018-01-12,SFHA Requests,8.0,0
2018-01-12,Sewer Issues,22.0,0
2018-01-12,Sidewalk or Curb,13.0,0
2018-01-12,Sign Repair,16.0,0
2018-01-12,Street Defects,28.0,0
2018-01-12,Street and Sidewalk Cleaning,588.0,0
2018-01-12,Streetlights,23.0,0
2018-01-12,Temporary Sign Request,27.0,0
2018-01-12,Tree Maintenance,23.0,0
2018-01-13,311 External Request,1.0,0
2018-01-13,Abandoned Vehicle,35.0,0
2018-01-13,Blocked Street or SideWalk,6.0,0
2018-01-13,Catch Basin Maintenance,1.0,0
2018-01-13,Color Curb,1.0,0
2018-01-13,Construction Zone Permits,0.0,0
2018-01-13,DPW Volunteer Programs,0.0,0
2018-01-13,Damaged Property,31.0,0
